feature	chromosome	start	end	SLX-16150.D712tp_D507tp.HC22VBBXY.s_3.r_1	SLX-17921.D702tp_D506tp.H5J55BBXY.s_8.r_1
14:52000001-52500000	14	52000001	52500000	0.92	1.001
14:52500001-53000000	14	52500001	53000000	0.976	0.867
14:53000001-53500000	14	53000001	53500000	0.955	1.039
14:53500001-54000000	14	53500001	54000000	1.046	1.067
14:54000001-54500000	14	54000001	54500000	0.972	1.055
14:54500001-55000000	14	54500001	55000000	1.02	0.989
14:55000001-55500000	14	55000001	55500000	0.907	0.96
14:55500001-56000000	14	55500001	56000000	1.006	1.01
14:56000001-56500000	14	56000001	56500000	1.061	0.981
14:56500001-57000000	14	56500001	57000000	1.107	1.066
14:57000001-57500000	14	57000001	57500000	1.068	1.01
14:57500001-58000000	14	57500001	58000000	1.179	1.044
14:58000001-58500000	14	58000001	58500000	0.901	0.929
14:58500001-59000000	14	58500001	59000000	0.914	0.969
14:59000001-59500000	14	59000001	59500000	1.045	0.996
14:59500001-60000000	14	59500001	60000000	1.094	0.997
14:60000001-60500000	14	60000001	60500000	0.986	0.939
14:60500001-61000000	14	60500001	61000000	1.007	0.886
14:61000001-61500000	14	61000001	61500000	1.045	1.065
14:61500001-62000000	14	61500001	62000000	1.048	0.983
14:62000001-62500000	14	62000001	62500000	1.012	1.031
14:62500001-63000000	14	62500001	63000000	1.004	0.952
14:63000001-63500000	14	63000001	63500000	0.984	0.994
14:63500001-64000000	14	63500001	64000000	0.891	0.993
14:64000001-64500000	14	64000001	64500000	1.041	1.032
14:64500001-65000000	14	64500001	65000000	0.941	1.002
14:65000001-65500000	14	65000001	65500000	0.89	0.993
14:65500001-66000000	14	65500001	66000000	0.964	1.014
14:66000001-66500000	14	66000001	66500000	1.035	1.06
14:66500001-67000000	14	66500001	67000000	0.946	0.976
14:67000001-67500000	14	67000001	67500000	1.045	1.022
14:67500001-68000000	14	67500001	68000000	0.983	0.894
14:68000001-68500000	14	68000001	68500000	1.04	0.956
14:68500001-69000000	14	68500001	69000000	0.898	0.798
14:69000001-69500000	14	69000001	69500000	1.03	0.98
14:69500001-70000000	14	69500001	70000000	0.961	0.947
14:70000001-70500000	14	70000001	70500000	0.929	1.012
14:70500001-71000000	14	70500001	71000000	1.037	1.054
14:71000001-71500000	14	71000001	71500000	1.015	0.989
14:71500001-72000000	14	71500001	72000000	0.963	1.057
14:72000001-72500000	14	72000001	72500000	1.053	1.033
14:72500001-73000000	14	72500001	73000000	1.035	1.053
14:73000001-73500000	14	73000001	73500000	0.893	1.042
14:73500001-74000000	14	73500001	74000000	0.854	0.925
14:74000001-74500000	14	74000001	74500000	1.077	1.043
14:74500001-75000000	14	74500001	75000000	0.936	1.002
14:75000001-75500000	14	75000001	75500000	0.936	0.923
14:75500001-76000000	14	75500001	76000000	0.966	0.917
14:76000001-76500000	14	76000001	76500000	1.026	1.003
14:76500001-77000000	14	76500001	77000000	1.079	1.032
14:77000001-77500000	14	77000001	77500000	1.049	0.937
14:77500001-78000000	14	77500001	78000000	0.951	0.965
14:78000001-78500000	14	78000001	78500000	0.951	1.042
14:78500001-79000000	14	78500001	79000000	1.011	1.046
14:79000001-79500000	14	79000001	79500000	1.065	1.033
14:79500001-80000000	14	79500001	80000000	1.003	0.976
14:80000001-80500000	14	80000001	80500000	1.032	1.064
14:80500001-81000000	14	80500001	81000000	0.972	1.058
14:81000001-81500000	14	81000001	81500000	0.87	0.945
14:81500001-82000000	14	81500001	82000000	1.003	1.008
14:82000001-82500000	14	82000001	82500000	1.053	1.07
14:82500001-83000000	14	82500001	83000000	1.06	1.081
14:83000001-83500000	14	83000001	83500000	1.035	0.965
14:84500001-85000000	14	84500001	85000000	1.032	0.977
14:85000001-85500000	14	85000001	85500000	1.009	1.003
14:85500001-86000000	14	85500001	86000000	1.021	1
14:86500001-87000000	14	86500001	87000000	0.957	1.005
14:87000001-87500000	14	87000001	87500000	1.003	0.949
14:87500001-88000000	14	87500001	88000000	1.054	1.041
14:88000001-88500000	14	88000001	88500000	1.014	1.022
14:88500001-89000000	14	88500001	89000000	0.949	1.044
14:89000001-89500000	14	89000001	89500000	0.934	0.906
14:89500001-90000000	14	89500001	90000000	0.922	0.939
14:90000001-90500000	14	90000001	90500000	1.085	1.091
14:90500001-91000000	14	90500001	91000000	0.948	0.978
14:91000001-91500000	14	91000001	91500000	1.066	0.973
14:91500001-92000000	14	91500001	92000000	0.99	0.95
14:92000001-92500000	14	92000001	92500000	1.022	1.003
14:92500001-93000000	14	92500001	93000000	1.047	1.029
14:93000001-93500000	14	93000001	93500000	1.029	0.95
14:93500001-94000000	14	93500001	94000000	0.992	1.044
14:94000001-94500000	14	94000001	94500000	1.063	1.016
14:94500001-95000000	14	94500001	95000000	1.052	0.986
14:95000001-95500000	14	95000001	95500000	0.997	0.942
14:95500001-96000000	14	95500001	96000000	0.984	1.022
14:96000001-96500000	14	96000001	96500000	0.997	0.99
14:96500001-97000000	14	96500001	97000000	0.975	0.943
14:97000001-97500000	14	97000001	97500000	1.134	0.981
14:97500001-98000000	14	97500001	98000000	1.055	1.061
14:98000001-98500000	14	98000001	98500000	1.052	0.99
14:98500001-99000000	14	98500001	99000000	0.975	1.015
14:99000001-99500000	14	99000001	99500000	1.045	1.026
14:99500001-100000000	14	99500001	100000000	0.933	1.01
14:100000001-100500000	14	100000001	100500000	0.873	0.948
14:100500001-101000000	14	100500001	101000000	0.961	1.053
14:101000001-101500000	14	101000001	101500000	1.115	1.018
14:101500001-102000000	14	101500001	102000000	1.025	0.958
14:102000001-102500000	14	102000001	102500000	0.951	0.92
14:102500001-103000000	14	102500001	103000000	1.113	0.946
14:103000001-103500000	14	103000001	103500000	1.038	0.919
14:103500001-104000000	14	103500001	104000000	1.027	0.962
14:104000001-104500000	14	104000001	104500000	1.143	1.002
14:104500001-105000000	14	104500001	105000000	1.015	0.996
14:105000001-105500000	14	105000001	105500000	1.014	1.007
15:23500001-24000000	15	23500001	24000000	0.981	1.088
15:24500001-25000000	15	24500001	25000000	0.919	0.95
15:25000001-25500000	15	25000001	25500000	0.944	0.946
15:26000001-26500000	15	26000001	26500000	0.871	0.979
15:26500001-27000000	15	26500001	27000000	0.892	0.961
15:27000001-27500000	15	27000001	27500000	0.955	1.021
15:27500001-28000000	15	27500001	28000000	0.915	0.944
15:29000001-29500000	15	29000001	29500000	1.052	1.033
15:29500001-30000000	15	29500001	30000000	0.953	1.025
15:31000001-31500000	15	31000001	31500000	0.866	0.828
15:31500001-32000000	15	31500001	32000000	1.09	1.06
15:33000001-33500000	15	33000001	33500000	1.046	0.997
15:33500001-34000000	15	33500001	34000000	1.051	1.087
15:34000001-34500000	15	34000001	34500000	0.913	0.848
15:35500001-36000000	15	35500001	36000000	1.024	1.039
15:36000001-36500000	15	36000001	36500000	1.024	1.093
15:36500001-37000000	15	36500001	37000000	0.946	0.993
15:37000001-37500000	15	37000001	37500000	1.016	1.038
15:37500001-38000000	15	37500001	38000000	1.097	1.003
15:38000001-38500000	15	38000001	38500000	1.004	0.94
15:38500001-39000000	15	38500001	39000000	0.962	1.081
15:39000001-39500000	15	39000001	39500000	0.922	1.004
15:39500001-40000000	15	39500001	40000000	1.001	0.948
15:40500001-41000000	15	40500001	41000000	1.047	0.925
15:41500001-42000000	15	41500001	42000000	0.905	0.909
15:42000001-42500000	15	42000001	42500000	0.957	0.964
15:42500001-43000000	15	42500001	43000000	0.961	1.024
15:43000001-43500000	15	43000001	43500000	0.972	1.051
15:44000001-44500000	15	44000001	44500000	1.032	0.998
15:45000001-45500000	15	45000001	45500000	1.015	1.02
15:45500001-46000000	15	45500001	46000000	0.973	1.039
15:46000001-46500000	15	46000001	46500000	1.015	0.975
15:46500001-47000000	15	46500001	47000000	1.024	0.992
15:47000001-47500000	15	47000001	47500000	1.051	0.935
15:47500001-48000000	15	47500001	48000000	1.019	1.045
15:48000001-48500000	15	48000001	48500000	1.031	0.999
15:48500001-49000000	15	48500001	49000000	0.899	0.998
15:49000001-49500000	15	49000001	49500000	1.043	0.994
15:49500001-50000000	15	49500001	50000000	1.043	1.021
15:50000001-50500000	15	50000001	50500000	0.941	0.919
15:50500001-51000000	15	50500001	51000000	0.93	0.882
15:51000001-51500000	15	51000001	51500000	1.087	0.98
15:51500001-52000000	15	51500001	52000000	0.958	1.069
15:52500001-53000000	15	52500001	53000000	1.009	0.966
15:53000001-53500000	15	53000001	53500000	1.104	1.038
15:53500001-54000000	15	53500001	54000000	1.051	0.928
15:54000001-54500000	15	54000001	54500000	1.009	1.003
15:55000001-55500000	15	55000001	55500000	0.959	0.987
15:55500001-56000000	15	55500001	56000000	1.05	1.012
15:56000001-56500000	15	56000001	56500000	0.999	1.125
15:56500001-57000000	15	56500001	57000000	0.951	0.978
15:57000001-57500000	15	57000001	57500000	0.979	0.896
15:57500001-58000000	15	57500001	58000000	0.986	0.992
15:58500001-59000000	15	58500001	59000000	0.941	0.945
15:59000001-59500000	15	59000001	59500000	0.904	0.996
15:59500001-60000000	15	59500001	60000000	0.946	1.035
15:60000001-60500000	15	60000001	60500000	1.097	1.024
15:60500001-61000000	15	60500001	61000000	0.969	0.907
15:61000001-61500000	15	61000001	61500000	1.044	1.011
15:61500001-62000000	15	61500001	62000000	0.987	0.972
15:62000001-62500000	15	62000001	62500000	0.98	1.015
15:62500001-63000000	15	62500001	63000000	0.929	1.011
15:63000001-63500000	15	63000001	63500000	0.894	0.849
15:63500001-64000000	15	63500001	64000000	0.909	0.883
15:64000001-64500000	15	64000001	64500000	0.962	1.039
15:64500001-65000000	15	64500001	65000000	1.089	0.981
15:65000001-65500000	15	65000001	65500000	0.93	0.99
15:65500001-66000000	15	65500001	66000000	0.963	0.921
15:66000001-66500000	15	66000001	66500000	1.055	1.075
15:66500001-67000000	15	66500001	67000000	0.934	1.008
15:67500001-68000000	15	67500001	68000000	0.98	1.01
15:68000001-68500000	15	68000001	68500000	0.899	0.919
15:68500001-69000000	15	68500001	69000000	0.983	0.998
15:69000001-69500000	15	69000001	69500000	1.036	0.987
15:69500001-70000000	15	69500001	70000000	0.963	0.963
15:70000001-70500000	15	70000001	70500000	1.049	1.016
15:70500001-71000000	15	70500001	71000000	0.948	0.967
15:71000001-71500000	15	71000001	71500000	1.063	1.114
15:71500001-72000000	15	71500001	72000000	1.068	1.026
15:72000001-72500000	15	72000001	72500000	1.008	0.992
15:72500001-73000000	15	72500001	73000000	0.921	1.043
15:73000001-73500000	15	73000001	73500000	0.946	1.033
15:73500001-74000000	15	73500001	74000000	0.939	0.983
15:74000001-74500000	15	74000001	74500000	1.015	1.124
15:74500001-75000000	15	74500001	75000000	0.914	0.917
15:75500001-76000000	15	75500001	76000000	1.039	0.941
15:76000001-76500000	15	76000001	76500000	1.049	1.077
15:76500001-77000000	15	76500001	77000000	1.042	0.953
15:77000001-77500000	15	77000001	77500000	0.982	0.985
15:77500001-78000000	15	77500001	78000000	1.137	1.202
15:78000001-78500000	15	78000001	78500000	0.945	0.908
15:78500001-79000000	15	78500001	79000000	1.077	1.058
15:79000001-79500000	15	79000001	79500000	1.005	1.038
15:79500001-80000000	15	79500001	80000000	0.965	0.991
15:80000001-80500000	15	80000001	80500000	0.984	0.979
15:80500001-81000000	15	80500001	81000000	0.913	0.993
15:81000001-81500000	15	81000001	81500000	0.877	0.961
15:81500001-82000000	15	81500001	82000000	1.014	1.141
15:82500001-83000000	15	82500001	83000000	1.074	1.062
15:83000001-83500000	15	83000001	83500000	1.087	1.103
15:83500001-84000000	15	83500001	84000000	1.06	1.024
15:84500001-85000000	15	84500001	85000000	0.996	1.021
15:85500001-86000000	15	85500001	86000000	0.896	0.946
15:86000001-86500000	15	86000001	86500000	1.071	1.079
15:86500001-87000000	15	86500001	87000000	1.025	1.004
15:87000001-87500000	15	87000001	87500000	1	1.044
15:87500001-88000000	15	87500001	88000000	1.012	1.009
15:88000001-88500000	15	88000001	88500000	1.117	1.064
15:88500001-89000000	15	88500001	89000000	1.014	1.151
15:89000001-89500000	15	89000001	89500000	0.999	1.018
15:89500001-90000000	15	89500001	90000000	1.002	1.025
15:90000001-90500000	15	90000001	90500000	0.932	0.995
15:90500001-91000000	15	90500001	91000000	0.962	0.926
15:91000001-91500000	15	91000001	91500000	0.992	1.024
15:92000001-92500000	15	92000001	92500000	1.03	1.125
15:92500001-93000000	15	92500001	93000000	1.001	0.96
15:93000001-93500000	15	93000001	93500000	0.935	1.053
15:93500001-94000000	15	93500001	94000000	1.076	1.077
15:94000001-94500000	15	94000001	94500000	0.997	0.957
15:94500001-95000000	15	94500001	95000000	1.07	1.064
15:95000001-95500000	15	95000001	95500000	0.914	0.987
15:95500001-96000000	15	95500001	96000000	0.971	0.986
15:96000001-96500000	15	96000001	96500000	0.926	0.88
15:96500001-97000000	15	96500001	97000000	0.954	1.016
15:97000001-97500000	15	97000001	97500000	1.05	1.049
15:97500001-98000000	15	97500001	98000000	0.987	0.932
15:98000001-98500000	15	98000001	98500000	1.059	1.076
15:98500001-99000000	15	98500001	99000000	0.973	0.95
15:99000001-99500000	15	99000001	99500000	0.944	0.941
15:99500001-100000000	15	99500001	100000000	0.992	0.986
15:100000001-100500000	15	100000001	100500000	1.005	1.086
15:100500001-101000000	15	100500001	101000000	1.059	0.973
15:101000001-101500000	15	101000001	101500000	0.891	0.814
16:1-500000	16	1	500000	1.112	1.102
16:500001-1000000	16	500001	1000000	1.069	0.987
16:1000001-1500000	16	1000001	1500000	1.176	1.179
16:1500001-2000000	16	1500001	2000000	1.006	1.041
16:2000001-2500000	16	2000001	2500000	1.093	1.063
16:3500001-4000000	16	3500001	4000000	0.973	0.963
16:4000001-4500000	16	4000001	4500000	0.989	1.016
16:4500001-5000000	16	4500001	5000000	0.95	0.923
16:5500001-6000000	16	5500001	6000000	1.035	1.036
16:6000001-6500000	16	6000001	6500000	1.052	0.973
16:6500001-7000000	16	6500001	7000000	0.958	0.979
16:7000001-7500000	16	7000001	7500000	1.018	0.988
16:7500001-8000000	16	7500001	8000000	1.037	1.019
16:8000001-8500000	16	8000001	8500000	0.973	1.08
16:8500001-9000000	16	8500001	9000000	0.975	1.051
16:9000001-9500000	16	9000001	9500000	1.063	1.111
16:9500001-10000000	16	9500001	10000000	1.098	1.119
16:10000001-10500000	16	10000001	10500000	1.06	0.995
16:11000001-11500000	16	11000001	11500000	1.031	0.992
16:11500001-12000000	16	11500001	12000000	1.023	0.942
16:12000001-12500000	16	12000001	12500000	1.185	1.028
16:12500001-13000000	16	12500001	13000000	0.985	1.014
16:13000001-13500000	16	13000001	13500000	1.023	1.113
16:13500001-14000000	16	13500001	14000000	1.055	0.969
16:14000001-14500000	16	14000001	14500000	1.052	1.005
16:15500001-16000000	16	15500001	16000000	1.016	0.938
16:17000001-17500000	16	17000001	17500000	1.046	0.887
16:17500001-18000000	16	17500001	18000000	1.068	1.169
16:19000001-19500000	16	19000001	19500000	0.953	1.039
16:19500001-20000000	16	19500001	20000000	1.057	1.034
16:20000001-20500000	16	20000001	20500000	1.064	1.085
16:22000001-22500000	16	22000001	22500000	1.106	1.097
16:23000001-23500000	16	23000001	23500000	1.075	1.092
16:23500001-24000000	16	23500001	24000000	0.976	1.021
16:24000001-24500000	16	24000001	24500000	1.043	1.001
16:24500001-25000000	16	24500001	25000000	0.996	0.98
16:25000001-25500000	16	25000001	25500000	1.022	1.072
16:25500001-26000000	16	25500001	26000000	1.039	1.066
16:26000001-26500000	16	26000001	26500000	1.014	1.147
16:26500001-27000000	16	26500001	27000000	1.041	1.025
16:27000001-27500000	16	27000001	27500000	1.032	0.985
16:27500001-28000000	16	27500001	28000000	1.062	1.115
16:30500001-31000000	16	30500001	31000000	0.9	0.851
16:31000001-31500000	16	31000001	31500000	1.058	1.009
16:46500001-47000000	16	46500001	47000000	0.88	0.982
16:47000001-47500000	16	47000001	47500000	0.971	0.91
16:47500001-48000000	16	47500001	48000000	1.038	0.999
16:48000001-48500000	16	48000001	48500000	1.01	1.002
16:48500001-49000000	16	48500001	49000000	0.964	1.036
16:49000001-49500000	16	49000001	49500000	1.064	0.983
16:49500001-50000000	16	49500001	50000000	0.919	0.966
16:50000001-50500000	16	50000001	50500000	0.943	0.935
16:50500001-51000000	16	50500001	51000000	0.893	0.948
16:51000001-51500000	16	51000001	51500000	1.062	1.05
16:51500001-52000000	16	51500001	52000000	0.911	1.011
16:52000001-52500000	16	52000001	52500000	1.023	0.993
16:52500001-53000000	16	52500001	53000000	0.969	0.969
16:53000001-53500000	16	53000001	53500000	0.902	0.951
16:53500001-54000000	16	53500001	54000000	0.924	0.95
16:54000001-54500000	16	54000001	54500000	0.883	0.997
16:54500001-55000000	16	54500001	55000000	1.01	1.103
16:55000001-55500000	16	55000001	55500000	1.09	0.998
16:55500001-56000000	16	55500001	56000000	1.008	1.003
16:56000001-56500000	16	56000001	56500000	1.007	1.018
16:56500001-57000000	16	56500001	57000000	1.005	1.008
16:57000001-57500000	16	57000001	57500000	0.945	0.943
16:57500001-58000000	16	57500001	58000000	1.014	0.9
16:58000001-58500000	16	58000001	58500000	1.018	0.982
16:58500001-59000000	16	58500001	59000000	0.985	0.947
16:59000001-59500000	16	59000001	59500000	0.937	0.963
16:59500001-60000000	16	59500001	60000000	1.103	1
16:60500001-61000000	16	60500001	61000000	0.954	1.041
16:61000001-61500000	16	61000001	61500000	1.089	0.988
16:61500001-62000000	16	61500001	62000000	1.006	0.977
16:62000001-62500000	16	62000001	62500000	0.917	0.944
16:62500001-63000000	16	62500001	63000000	1.043	1.039
16:63000001-63500000	16	63000001	63500000	0.977	1.07
16:63500001-64000000	16	63500001	64000000	1.01	1.044
16:64000001-64500000	16	64000001	64500000	0.999	0.907
16:64500001-65000000	16	64500001	65000000	1.001	1.033
16:65000001-65500000	16	65000001	65500000	0.889	1.014
16:66000001-66500000	16	66000001	66500000	0.987	1.057
16:66500001-67000000	16	66500001	67000000	0.993	1.016
16:67000001-67500000	16	67000001	67500000	0.934	0.967
16:68000001-68500000	16	68000001	68500000	0.964	0.888
16:68500001-69000000	16	68500001	69000000	1.06	1.161
16:69500001-70000000	16	69500001	70000000	0.983	0.99
16:71500001-72000000	16	71500001	72000000	1.055	0.926
16:72000001-72500000	16	72000001	72500000	0.942	0.985
16:72500001-73000000	16	72500001	73000000	0.973	0.989
16:73500001-74000000	16	73500001	74000000	0.995	1.001
16:74000001-74500000	16	74000001	74500000	1.086	1.018
16:74500001-75000000	16	74500001	75000000	0.988	0.945
16:75000001-75500000	16	75000001	75500000	0.983	0.929
16:75500001-76000000	16	75500001	76000000	1.019	1.137
16:76000001-76500000	16	76000001	76500000	0.966	0.893
16:76500001-77000000	16	76500001	77000000	0.986	1.03
16:77000001-77500000	16	77000001	77500000	0.999	0.964
16:77500001-78000000	16	77500001	78000000	0.939	1.056
16:78000001-78500000	16	78000001	78500000	1.022	0.97
16:78500001-79000000	16	78500001	79000000	1.022	0.926
16:79000001-79500000	16	79000001	79500000	1.038	1.003
16:79500001-80000000	16	79500001	80000000	0.891	1.004
16:80000001-80500000	16	80000001	80500000	1.031	1.053
16:80500001-81000000	16	80500001	81000000	0.981	0.9
16:81000001-81500000	16	81000001	81500000	0.999	0.941
16:81500001-82000000	16	81500001	82000000	0.894	0.897
16:82500001-83000000	16	82500001	83000000	0.983	0.965
16:83000001-83500000	16	83000001	83500000	0.98	0.989
16:83500001-84000000	16	83500001	84000000	0.877	0.916
16:84000001-84500000	16	84000001	84500000	0.929	0.994
16:84500001-85000000	16	84500001	85000000	0.881	0.878
16:85000001-85500000	16	85000001	85500000	0.941	0.962
16:85500001-86000000	16	85500001	86000000	0.983	0.975
16:86000001-86500000	16	86000001	86500000	1.05	1.023
16:86500001-87000000	16	86500001	87000000	0.981	1.051
16:87000001-87500000	16	87000001	87500000	1.091	1.023
16:87500001-88000000	16	87500001	88000000	1.072	1.034
16:88500001-89000000	16	88500001	89000000	0.915	0.93
16:89000001-89500000	16	89000001	89500000	1.008	0.986
16:89500001-90000000	16	89500001	90000000	1.016	0.986
17:500001-1000000	17	500001	1000000	1.005	1.049
17:1000001-1500000	17	1000001	1500000	1.055	1.127
17:1500001-2000000	17	1500001	2000000	1.023	1.066
17:2000001-2500000	17	2000001	2500000	0.968	0.998
17:2500001-3000000	17	2500001	3000000	0.876	1.028
17:3500001-4000000	17	3500001	4000000	0.989	1.108
17:4000001-4500000	17	4000001	4500000	1.007	1.019
17:4500001-5000000	17	4500001	5000000	1.029	1.029
17:5000001-5500000	17	5000001	5500000	0.912	0.92
17:5500001-6000000	17	5500001	6000000	1.151	1.067
17:6000001-6500000	17	6000001	6500000	1.081	1.144
17:6500001-7000000	17	6500001	7000000	1.056	1.102
17:7000001-7500000	17	7000001	7500000	1.063	0.962
17:7500001-8000000	17	7500001	8000000	0.953	1.005
17:8000001-8500000	17	8000001	8500000	1.013	0.946
17:8500001-9000000	17	8500001	9000000	0.876	1.106
17:9000001-9500000	17	9000001	9500000	1.121	1.158
17:9500001-10000000	17	9500001	10000000	0.998	1.073
17:10000001-10500000	17	10000001	10500000	1.052	1.114
17:10500001-11000000	17	10500001	11000000	0.948	0.992
17:11000001-11500000	17	11000001	11500000	0.97	1.043
17:11500001-12000000	17	11500001	12000000	0.975	1.041
17:12000001-12500000	17	12000001	12500000	0.94	0.935
17:12500001-13000000	17	12500001	13000000	1.046	1.01
17:13000001-13500000	17	13000001	13500000	0.975	0.963
17:13500001-14000000	17	13500001	14000000	1.006	1.016
17:14500001-15000000	17	14500001	15000000	0.924	0.943
17:15000001-15500000	17	15000001	15500000	1.087	1.139
17:16000001-16500000	17	16000001	16500000	0.988	0.978
17:17000001-17500000	17	17000001	17500000	1.027	0.906
17:17500001-18000000	17	17500001	18000000	1.064	0.925
17:21000001-21500000	17	21000001	21500000	0.971	1.017
17:27000001-27500000	17	27000001	27500000	0.94	0.971
17:27500001-28000000	17	27500001	28000000	1.007	0.997
17:28000001-28500000	17	28000001	28500000	0.96	1.009
17:28500001-29000000	17	28500001	29000000	0.974	0.962
17:29000001-29500000	17	29000001	29500000	0.962	1.036
17:29500001-30000000	17	29500001	30000000	1.05	0.891
17:30000001-30500000	17	30000001	30500000	1.021	0.99
17:31000001-31500000	17	31000001	31500000	0.997	0.92
17:31500001-32000000	17	31500001	32000000	1.055	1.054
17:32500001-33000000	17	32500001	33000000	0.982	1.054
17:33000001-33500000	17	33000001	33500000	1.086	1.066
17:33500001-34000000	17	33500001	34000000	1.099	1.027
17:34000001-34500000	17	34000001	34500000	1.16	1.093
17:34500001-35000000	17	34500001	35000000	1.056	1.103
17:35000001-35500000	17	35000001	35500000	0.952	0.962
17:36500001-37000000	17	36500001	37000000	1.042	1.008
17:37000001-37500000	17	37000001	37500000	0.931	1.065
17:38500001-39000000	17	38500001	39000000	1.114	1.141
17:39000001-39500000	17	39000001	39500000	0.935	1.107
17:39500001-40000000	17	39500001	40000000	1.002	0.985
17:40000001-40500000	17	40000001	40500000	0.963	0.962
17:40500001-41000000	17	40500001	41000000	1	0.988
17:41000001-41500000	17	41000001	41500000	1.022	1.168
17:41500001-42000000	17	41500001	42000000	1.069	1.132
17:42000001-42500000	17	42000001	42500000	0.976	0.975
17:42500001-43000000	17	42500001	43000000	0.905	0.892
17:44000001-44500000	17	44000001	44500000	0.916	0.889
17:44500001-45000000	17	44500001	45000000	1.044	1.113
17:45000001-45500000	17	45000001	45500000	0.926	0.905
17:45500001-46000000	17	45500001	46000000	1.268	1.187
17:47500001-48000000	17	47500001	48000000	1.212	1.057
17:48000001-48500000	17	48000001	48500000	1.048	0.959
17:48500001-49000000	17	48500001	49000000	1.035	1.122
17:49000001-49500000	17	49000001	49500000	0.986	1.139
17:49500001-50000000	17	49500001	50000000	1.031	0.977
17:50000001-50500000	17	50000001	50500000	0.878	1.02
17:50500001-51000000	17	50500001	51000000	0.927	0.985
17:51000001-51500000	17	51000001	51500000	1.021	1.073
17:51500001-52000000	17	51500001	52000000	1.071	1.085
17:52000001-52500000	17	52000001	52500000	1.028	1.076
17:52500001-53000000	17	52500001	53000000	1.006	0.964
17:53500001-54000000	17	53500001	54000000	0.958	0.958
17:54000001-54500000	17	54000001	54500000	1.062	1.033
17:55000001-55500000	17	55000001	55500000	1.06	0.987
17:55500001-56000000	17	55500001	56000000	1.03	1.046
17:56000001-56500000	17	56000001	56500000	1.078	1.103
17:56500001-57000000	17	56500001	57000000	1.041	0.963
17:57000001-57500000	17	57000001	57500000	0.989	0.963
17:57500001-58000000	17	57500001	58000000	1.045	0.985
17:58000001-58500000	17	58000001	58500000	1.079	0.928
17:58500001-59000000	17	58500001	59000000	0.932	1.006
17:59500001-60000000	17	59500001	60000000	0.805	0.812
17:60500001-61000000	17	60500001	61000000	0.989	0.989
17:61000001-61500000	17	61000001	61500000	1.089	1.091
17:61500001-62000000	17	61500001	62000000	0.967	0.936
17:62500001-63000000	17	62500001	63000000	1.024	1.023
17:63500001-64000000	17	63500001	64000000	1.022	0.776
17:64000001-64500000	17	64000001	64500000	0.938	0.826
17:65000001-65500000	17	65000001	65500000	0.93	0.944
17:66000001-66500000	17	66000001	66500000	1.004	0.911
17:66500001-67000000	17	66500001	67000000	0.989	1.026
17:67000001-67500000	17	67000001	67500000	1.058	1.008
17:67500001-68000000	17	67500001	68000000	0.956	0.941
17:68500001-69000000	17	68500001	69000000	0.955	0.971
17:69000001-69500000	17	69000001	69500000	0.998	1.016
17:69500001-70000000	17	69500001	70000000	0.98	1.077
17:70000001-70500000	17	70000001	70500000	0.999	1.018
17:70500001-71000000	17	70500001	71000000	1.055	1.042
17:71000001-71500000	17	71000001	71500000	1.018	0.906
17:71500001-72000000	17	71500001	72000000	0.936	0.904
17:72500001-73000000	17	72500001	73000000	1.007	1.082
17:73000001-73500000	17	73000001	73500000	1.025	1.122
17:73500001-74000000	17	73500001	74000000	1.113	0.964
17:74000001-74500000	17	74000001	74500000	1.048	1.027
17:74500001-75000000	17	74500001	75000000	1.05	1.038
17:75000001-75500000	17	75000001	75500000	0.935	0.906
17:75500001-76000000	17	75500001	76000000	0.973	0.928
17:76000001-76500000	17	76000001	76500000	0.907	1.097
17:76500001-77000000	17	76500001	77000000	1.118	1.033
17:77000001-77500000	17	77000001	77500000	0.96	0.965
17:77500001-78000000	17	77500001	78000000	1.112	1.048
17:78000001-78500000	17	78000001	78500000	0.994	0.911
17:78500001-79000000	17	78500001	79000000	0.921	1.014
17:79000001-79500000	17	79000001	79500000	1.014	1.055
17:79500001-80000000	17	79500001	80000000	0.906	1.022
17:80000001-80500000	17	80000001	80500000	0.973	0.991
17:81000001-81500000	17	81000001	81500000	0.917	0.911
17:81500001-82000000	17	81500001	82000000	0.969	0.87
17:82000001-82500000	17	82000001	82500000	0.874	0.934
17:82500001-83000000	17	82500001	83000000	0.924	0.981
17:83000001-83257441	17	83000001	83257441	1.335	1.168
18:1-500000	18	1	500000	1.132	0.965
18:500001-1000000	18	500001	1000000	1.108	1.015
18:1000001-1500000	18	1000001	1500000	1.027	0.993
18:1500001-2000000	18	1500001	2000000	1.114	0.986
18:2000001-2500000	18	2000001	2500000	0.974	0.958
18:3000001-3500000	18	3000001	3500000	0.883	0.888
18:3500001-4000000	18	3500001	4000000	0.987	0.978
18:4000001-4500000	18	4000001	4500000	1.051	0.916
18:4500001-5000000	18	4500001	5000000	0.987	1.038
18:5000001-5500000	18	5000001	5500000	0.94	1.043
18:5500001-6000000	18	5500001	6000000	0.972	0.957
18:6000001-6500000	18	6000001	6500000	0.901	0.982
18:6500001-7000000	18	6500001	7000000	1	1.004
18:7000001-7500000	18	7000001	7500000	1.136	1.147
18:7500001-8000000	18	7500001	8000000	1.071	1.018
18:9000001-9500000	18	9000001	9500000	0.92	0.976
18:9500001-10000000	18	9500001	10000000	0.878	0.832
