feature	chromosome	start	end	SLX-17921.D706tp_D503tp.H5J55BBXY.s_8.r_1	SLX-16150.D706tp_D502tp.HC22VBBXY.s_3.r_1
13:51500001-52000000	13	51500001	52000000	0.969	1.025
13:52500001-53000000	13	52500001	53000000	1.109	1.051
13:53000001-53500000	13	53000001	53500000	0.953	1.043
13:54000001-54500000	13	54000001	54500000	0.978	0.996
13:54500001-55000000	13	54500001	55000000	1.067	1.022
13:55000001-55500000	13	55000001	55500000	0.958	1.077
13:56000001-56500000	13	56000001	56500000	0.945	0.958
13:57000001-57500000	13	57000001	57500000	1.029	0.929
13:57500001-58000000	13	57500001	58000000	1.039	1.036
13:58000001-58500000	13	58000001	58500000	0.936	1.014
13:58500001-59000000	13	58500001	59000000	0.998	0.988
13:59000001-59500000	13	59000001	59500000	1.081	0.965
13:59500001-60000000	13	59500001	60000000	0.964	0.959
13:60000001-60500000	13	60000001	60500000	1.044	0.991
13:60500001-61000000	13	60500001	61000000	0.963	1.037
13:61000001-61500000	13	61000001	61500000	0.923	0.962
13:61500001-62000000	13	61500001	62000000	0.856	0.989
13:62000001-62500000	13	62000001	62500000	0.971	1.017
13:62500001-63000000	13	62500001	63000000	0.953	0.903
13:63000001-63500000	13	63000001	63500000	1.008	0.895
13:63500001-64000000	13	63500001	64000000	0.832	0.852
13:64000001-64500000	13	64000001	64500000	1.025	0.937
13:64500001-65000000	13	64500001	65000000	1.004	0.928
13:65000001-65500000	13	65000001	65500000	0.995	0.961
13:65500001-66000000	13	65500001	66000000	1.005	0.985
13:66000001-66500000	13	66000001	66500000	1.064	1.059
13:66500001-67000000	13	66500001	67000000	0.96	0.974
13:67000001-67500000	13	67000001	67500000	0.979	1.019
13:67500001-68000000	13	67500001	68000000	0.988	0.969
13:68000001-68500000	13	68000001	68500000	1.025	1.006
13:68500001-69000000	13	68500001	69000000	0.881	0.996
13:69000001-69500000	13	69000001	69500000	0.931	0.864
13:69500001-70000000	13	69500001	70000000	1.005	1.024
13:70000001-70500000	13	70000001	70500000	1.003	0.985
13:70500001-71000000	13	70500001	71000000	1.028	1.126
13:71000001-71500000	13	71000001	71500000	1.04	1.022
13:71500001-72000000	13	71500001	72000000	1.007	1.036
13:72500001-73000000	13	72500001	73000000	1.052	0.933
13:73000001-73500000	13	73000001	73500000	1.081	0.955
13:73500001-74000000	13	73500001	74000000	1.082	0.953
13:74000001-74500000	13	74000001	74500000	1.03	1.018
13:74500001-75000000	13	74500001	75000000	1.095	0.946
13:75000001-75500000	13	75000001	75500000	0.974	0.99
13:76000001-76500000	13	76000001	76500000	0.948	0.952
13:76500001-77000000	13	76500001	77000000	1.06	0.977
13:77000001-77500000	13	77000001	77500000	1.052	0.925
13:77500001-78000000	13	77500001	78000000	1.091	1.041
13:78000001-78500000	13	78000001	78500000	0.993	1.078
13:78500001-79000000	13	78500001	79000000	1.041	1.03
13:79000001-79500000	13	79000001	79500000	0.989	1.041
13:79500001-80000000	13	79500001	80000000	1.077	1.099
13:80000001-80500000	13	80000001	80500000	0.913	1.047
13:80500001-81000000	13	80500001	81000000	1.002	0.978
13:81000001-81500000	13	81000001	81500000	1.039	0.991
13:81500001-82000000	13	81500001	82000000	1.096	0.939
13:82000001-82500000	13	82000001	82500000	0.941	0.923
13:82500001-83000000	13	82500001	83000000	0.898	0.898
13:83000001-83500000	13	83000001	83500000	1.014	0.977
13:84000001-84500000	13	84000001	84500000	0.974	0.92
13:85000001-85500000	13	85000001	85500000	0.926	1.067
13:85500001-86000000	13	85500001	86000000	1.042	1.046
13:86000001-86500000	13	86000001	86500000	0.912	0.939
13:86500001-87000000	13	86500001	87000000	1.014	0.926
13:87000001-87500000	13	87000001	87500000	0.949	0.976
13:87500001-88000000	13	87500001	88000000	0.93	0.937
13:88500001-89000000	13	88500001	89000000	0.842	1.066
13:89000001-89500000	13	89000001	89500000	0.856	0.948
13:89500001-90000000	13	89500001	90000000	1.094	0.984
13:90000001-90500000	13	90000001	90500000	0.981	0.903
13:90500001-91000000	13	90500001	91000000	1.003	0.971
13:91000001-91500000	13	91000001	91500000	1.106	0.96
13:91500001-92000000	13	91500001	92000000	1.004	0.983
13:92000001-92500000	13	92000001	92500000	1.095	0.9
13:92500001-93000000	13	92500001	93000000	0.971	0.944
13:93000001-93500000	13	93000001	93500000	1.058	0.918
13:93500001-94000000	13	93500001	94000000	1.056	0.998
13:94000001-94500000	13	94000001	94500000	0.994	1.064
13:94500001-95000000	13	94500001	95000000	1.007	1.045
13:95000001-95500000	13	95000001	95500000	1.004	0.953
13:96000001-96500000	13	96000001	96500000	0.97	0.938
13:96500001-97000000	13	96500001	97000000	1.019	1.012
13:97000001-97500000	13	97000001	97500000	1.114	0.97
13:97500001-98000000	13	97500001	98000000	1.045	1.062
13:98000001-98500000	13	98000001	98500000	0.991	0.974
13:98500001-99000000	13	98500001	99000000	1.018	0.996
13:99000001-99500000	13	99000001	99500000	0.949	0.998
13:99500001-100000000	13	99500001	100000000	0.938	0.926
13:100000001-100500000	13	100000001	100500000	0.992	0.97
13:100500001-101000000	13	100500001	101000000	1.052	0.955
13:101000001-101500000	13	101000001	101500000	1.109	1.103
13:101500001-102000000	13	101500001	102000000	1.132	1.029
13:102000001-102500000	13	102000001	102500000	1.006	1.054
13:102500001-103000000	13	102500001	103000000	0.969	0.95
13:103000001-103500000	13	103000001	103500000	1.109	0.967
13:103500001-104000000	13	103500001	104000000	0.889	0.937
13:104000001-104500000	13	104000001	104500000	0.944	0.971
13:104500001-105000000	13	104500001	105000000	1.018	0.995
13:105500001-106000000	13	105500001	106000000	0.945	0.994
13:106000001-106500000	13	106000001	106500000	1.053	0.996
13:106500001-107000000	13	106500001	107000000	1.012	1.052
13:107500001-108000000	13	107500001	108000000	0.991	1.005
13:108000001-108500000	13	108000001	108500000	0.905	0.982
13:108500001-109000000	13	108500001	109000000	1.112	1.067
13:109500001-110000000	13	109500001	110000000	1.072	1.004
13:110000001-110500000	13	110000001	110500000	0.939	1.055
13:110500001-111000000	13	110500001	111000000	0.99	0.999
13:111000001-111500000	13	111000001	111500000	0.96	1.001
13:112000001-112500000	13	112000001	112500000	1.117	1.077
13:112500001-113000000	13	112500001	113000000	0.952	0.902
13:113000001-113500000	13	113000001	113500000	0.917	0.893
13:113500001-114000000	13	113500001	114000000	1.118	0.958
13:114000001-114364328	13	114000001	114364328	0.916	0.914
14:20000001-20500000	14	20000001	20500000	0.952	1.003
14:20500001-21000000	14	20500001	21000000	0.95	0.957
14:21000001-21500000	14	21000001	21500000	0.917	0.924
14:21500001-22000000	14	21500001	22000000	1.027	1.065
14:22000001-22500000	14	22000001	22500000	0.954	1.069
14:22500001-23000000	14	22500001	23000000	1.191	1.029
14:23500001-24000000	14	23500001	24000000	0.878	1.102
14:24000001-24500000	14	24000001	24500000	1.107	1.024
14:24500001-25000000	14	24500001	25000000	1.002	1.141
14:25000001-25500000	14	25000001	25500000	1.036	1.052
14:25500001-26000000	14	25500001	26000000	1.138	0.991
14:26000001-26500000	14	26000001	26500000	1.14	1.045
14:26500001-27000000	14	26500001	27000000	1.09	0.953
14:27000001-27500000	14	27000001	27500000	0.992	0.968
14:27500001-28000000	14	27500001	28000000	1.073	1
14:28000001-28500000	14	28000001	28500000	1.013	0.963
14:28500001-29000000	14	28500001	29000000	0.949	1.015
14:29000001-29500000	14	29000001	29500000	1.129	1.026
14:29500001-30000000	14	29500001	30000000	1.023	0.972
14:30000001-30500000	14	30000001	30500000	1.173	0.985
14:30500001-31000000	14	30500001	31000000	0.98	0.932
14:31000001-31500000	14	31000001	31500000	0.905	0.952
14:31500001-32000000	14	31500001	32000000	1.031	1.04
14:32500001-33000000	14	32500001	33000000	0.989	1.032
14:33000001-33500000	14	33000001	33500000	0.939	1.049
14:33500001-34000000	14	33500001	34000000	1.058	1.011
14:34000001-34500000	14	34000001	34500000	1.012	1.013
14:35000001-35500000	14	35000001	35500000	0.886	0.904
14:35500001-36000000	14	35500001	36000000	0.978	0.915
14:36000001-36500000	14	36000001	36500000	1.001	0.998
14:36500001-37000000	14	36500001	37000000	1.02	1.14
14:37500001-38000000	14	37500001	38000000	1	1.09
14:38000001-38500000	14	38000001	38500000	0.943	1.015
14:38500001-39000000	14	38500001	39000000	1.03	0.931
14:39000001-39500000	14	39000001	39500000	0.983	0.93
14:39500001-40000000	14	39500001	40000000	1.06	1.02
14:40000001-40500000	14	40000001	40500000	1.011	1.01
14:41000001-41500000	14	41000001	41500000	0.975	0.987
14:41500001-42000000	14	41500001	42000000	1.041	1.007
14:42000001-42500000	14	42000001	42500000	0.973	0.945
14:42500001-43000000	14	42500001	43000000	1.049	1.005
14:43500001-44000000	14	43500001	44000000	0.946	1.073
14:44000001-44500000	14	44000001	44500000	0.992	0.973
14:44500001-45000000	14	44500001	45000000	1.01	1.035
14:45500001-46000000	14	45500001	46000000	0.989	0.908
14:47000001-47500000	14	47000001	47500000	0.886	1.007
14:47500001-48000000	14	47500001	48000000	1.029	1.081
14:48000001-48500000	14	48000001	48500000	0.956	1.036
14:48500001-49000000	14	48500001	49000000	1.038	1.027
14:49000001-49500000	14	49000001	49500000	1.032	1.083
14:49500001-50000000	14	49500001	50000000	1.941	0.965
14:50000001-50500000	14	50000001	50500000	2.188	1.003
14:50500001-51000000	14	50500001	51000000	2.365	1.078
14:51000001-51500000	14	51000001	51500000	2.488	1.215
14:52000001-52500000	14	52000001	52500000	2.508	1.217
14:52500001-53000000	14	52500001	53000000	2.323	1.014
14:53000001-53500000	14	53000001	53500000	2.134	1.238
14:53500001-54000000	14	53500001	54000000	2.114	1.123
14:54000001-54500000	14	54000001	54500000	1.651	1.03
14:54500001-55000000	14	54500001	55000000	1.595	1.057
14:55000001-55500000	14	55000001	55500000	1.495	0.949
14:55500001-56000000	14	55500001	56000000	1.498	0.998
14:56000001-56500000	14	56000001	56500000	1.639	1.121
14:56500001-57000000	14	56500001	57000000	1.652	1.026
14:57000001-57500000	14	57000001	57500000	1.756	1.101
14:57500001-58000000	14	57500001	58000000	2.103	1.155
14:58000001-58500000	14	58000001	58500000	1.831	1.038
14:58500001-59000000	14	58500001	59000000	1.864	1.095
14:59000001-59500000	14	59000001	59500000	1.721	1.011
14:59500001-60000000	14	59500001	60000000	1.972	1.187
14:60000001-60500000	14	60000001	60500000	1.505	1.001
14:60500001-61000000	14	60500001	61000000	0.628	0.994
14:61000001-61500000	14	61000001	61500000	0.593	0.958
14:61500001-62000000	14	61500001	62000000	0.581	0.953
14:62000001-62500000	14	62000001	62500000	0.61	1.011
14:62500001-63000000	14	62500001	63000000	0.638	0.949
14:63000001-63500000	14	63000001	63500000	0.612	0.988
14:63500001-64000000	14	63500001	64000000	0.477	0.985
14:64000001-64500000	14	64000001	64500000	0.663	0.93
14:64500001-65000000	14	64500001	65000000	0.591	0.914
14:65000001-65500000	14	65000001	65500000	0.572	0.919
14:65500001-66000000	14	65500001	66000000	0.563	0.943
14:66000001-66500000	14	66000001	66500000	0.689	0.998
14:66500001-67000000	14	66500001	67000000	0.549	0.948
14:67000001-67500000	14	67000001	67500000	0.602	0.97
14:67500001-68000000	14	67500001	68000000	0.599	0.989
14:68000001-68500000	14	68000001	68500000	0.492	0.917
14:68500001-69000000	14	68500001	69000000	0.517	0.905
14:69000001-69500000	14	69000001	69500000	0.5	0.97
14:69500001-70000000	14	69500001	70000000	0.55	0.908
14:70000001-70500000	14	70000001	70500000	0.631	1.006
14:70500001-71000000	14	70500001	71000000	0.577	1.013
14:71000001-71500000	14	71000001	71500000	0.551	1.001
14:71500001-72000000	14	71500001	72000000	0.593	0.973
14:72000001-72500000	14	72000001	72500000	0.671	1.098
14:72500001-73000000	14	72500001	73000000	0.611	1.003
14:73000001-73500000	14	73000001	73500000	0.58	0.861
14:73500001-74000000	14	73500001	74000000	0.491	0.836
14:74000001-74500000	14	74000001	74500000	0.635	0.981
14:74500001-75000000	14	74500001	75000000	0.721	0.936
14:75000001-75500000	14	75000001	75500000	0.64	0.94
14:75500001-76000000	14	75500001	76000000	0.6	0.985
14:76000001-76500000	14	76000001	76500000	0.535	0.976
14:76500001-77000000	14	76500001	77000000	0.624	1.021
14:77000001-77500000	14	77000001	77500000	0.578	0.939
14:77500001-78000000	14	77500001	78000000	0.49	0.909
14:78000001-78500000	14	78000001	78500000	0.622	0.945
14:78500001-79000000	14	78500001	79000000	0.645	1.028
14:79000001-79500000	14	79000001	79500000	0.677	1.01
14:79500001-80000000	14	79500001	80000000	0.652	0.987
14:80000001-80500000	14	80000001	80500000	0.619	0.982
14:80500001-81000000	14	80500001	81000000	0.499	0.969
14:81000001-81500000	14	81000001	81500000	0.62	0.945
14:81500001-82000000	14	81500001	82000000	0.636	0.998
14:82000001-82500000	14	82000001	82500000	0.586	1.058
14:82500001-83000000	14	82500001	83000000	0.594	1.012
14:83000001-83500000	14	83000001	83500000	0.567	0.954
14:84500001-85000000	14	84500001	85000000	0.602	0.895
14:85000001-85500000	14	85000001	85500000	0.553	0.923
14:85500001-86000000	14	85500001	86000000	0.567	0.998
14:86500001-87000000	14	86500001	87000000	0.654	0.98
14:87000001-87500000	14	87000001	87500000	0.598	0.986
14:87500001-88000000	14	87500001	88000000	0.616	0.976
14:88000001-88500000	14	88000001	88500000	0.59	0.954
14:88500001-89000000	14	88500001	89000000	0.504	0.98
14:89000001-89500000	14	89000001	89500000	0.608	0.979
14:89500001-90000000	14	89500001	90000000	0.621	0.928
14:90000001-90500000	14	90000001	90500000	0.475	1.007
14:90500001-91000000	14	90500001	91000000	0.537	0.956
14:91000001-91500000	14	91000001	91500000	0.554	0.912
14:91500001-92000000	14	91500001	92000000	0.52	0.872
14:92000001-92500000	14	92000001	92500000	0.665	1.028
14:92500001-93000000	14	92500001	93000000	0.554	0.958
14:93000001-93500000	14	93000001	93500000	0.588	0.921
14:93500001-94000000	14	93500001	94000000	0.724	1.011
14:94000001-94500000	14	94000001	94500000	0.591	1.017
14:94500001-95000000	14	94500001	95000000	0.599	0.987
14:95000001-95500000	14	95000001	95500000	0.66	0.916
14:95500001-96000000	14	95500001	96000000	0.618	0.94
14:96000001-96500000	14	96000001	96500000	0.509	1.059
14:96500001-97000000	14	96500001	97000000	0.465	0.936
14:97000001-97500000	14	97000001	97500000	0.619	1.024
14:97500001-98000000	14	97500001	98000000	0.597	0.968
14:98000001-98500000	14	98000001	98500000	0.581	0.993
14:98500001-99000000	14	98500001	99000000	0.653	0.945
14:99000001-99500000	14	99000001	99500000	0.591	0.929
14:99500001-100000000	14	99500001	100000000	0.54	0.948
14:100000001-100500000	14	100000001	100500000	0.594	0.919
14:100500001-101000000	14	100500001	101000000	0.568	0.957
14:101000001-101500000	14	101000001	101500000	0.52	0.932
14:101500001-102000000	14	101500001	102000000	0.62	0.942
14:102000001-102500000	14	102000001	102500000	0.576	0.961
14:102500001-103000000	14	102500001	103000000	0.557	0.931
14:103000001-103500000	14	103000001	103500000	0.543	0.949
14:103500001-104000000	14	103500001	104000000	0.619	1.056
14:104000001-104500000	14	104000001	104500000	0.686	1.019
14:104500001-105000000	14	104500001	105000000	0.628	0.96
14:105000001-105500000	14	105000001	105500000	0.649	1.086
15:23500001-24000000	15	23500001	24000000	0.944	0.97
15:24500001-25000000	15	24500001	25000000	0.97	1.003
15:25000001-25500000	15	25000001	25500000	1.342	1.02
15:26000001-26500000	15	26000001	26500000	1.536	0.994
15:26500001-27000000	15	26500001	27000000	1.398	1.034
15:27000001-27500000	15	27000001	27500000	1.466	1.037
15:27500001-28000000	15	27500001	28000000	1.434	1.02
15:29000001-29500000	15	29000001	29500000	1.468	1.046
15:29500001-30000000	15	29500001	30000000	1.418	0.997
15:31000001-31500000	15	31000001	31500000	1.514	1.032
15:31500001-32000000	15	31500001	32000000	1.394	1.086
15:33000001-33500000	15	33000001	33500000	1.435	0.963
15:33500001-34000000	15	33500001	34000000	1.457	1.15
15:34000001-34500000	15	34000001	34500000	1.472	0.999
15:35500001-36000000	15	35500001	36000000	1.489	1.032
15:36000001-36500000	15	36000001	36500000	1.532	1.06
15:36500001-37000000	15	36500001	37000000	1.494	1.069
15:37000001-37500000	15	37000001	37500000	1.549	1.033
15:37500001-38000000	15	37500001	38000000	1.56	0.971
15:38000001-38500000	15	38000001	38500000	1.468	1.105
15:38500001-39000000	15	38500001	39000000	1.544	1.184
15:39000001-39500000	15	39000001	39500000	1.406	0.991
15:39500001-40000000	15	39500001	40000000	1.481	1.026
15:40500001-41000000	15	40500001	41000000	1.313	1.039
15:41500001-42000000	15	41500001	42000000	1.564	1.043
15:42000001-42500000	15	42000001	42500000	1.413	1.011
15:42500001-43000000	15	42500001	43000000	1.4	1.047
15:43000001-43500000	15	43000001	43500000	1.526	1.058
15:44000001-44500000	15	44000001	44500000	1.449	1.028
15:45000001-45500000	15	45000001	45500000	1.423	1.018
15:45500001-46000000	15	45500001	46000000	1.483	1.085
15:46000001-46500000	15	46000001	46500000	1.556	1.068
15:46500001-47000000	15	46500001	47000000	1.451	1.026
15:47000001-47500000	15	47000001	47500000	1.439	1.078
15:47500001-48000000	15	47500001	48000000	1.486	1.026
15:48000001-48500000	15	48000001	48500000	1.642	1.084
15:48500001-49000000	15	48500001	49000000	1.474	1.055
15:49000001-49500000	15	49000001	49500000	1.437	1.051
15:49500001-50000000	15	49500001	50000000	1.436	0.985
15:50000001-50500000	15	50000001	50500000	1.285	1.03
15:50500001-51000000	15	50500001	51000000	1.512	0.958
15:51000001-51500000	15	51000001	51500000	1.462	1.055
15:51500001-52000000	15	51500001	52000000	1.517	1.155
15:52500001-53000000	15	52500001	53000000	1.399	1.005
15:53000001-53500000	15	53000001	53500000	1.558	1.118
15:53500001-54000000	15	53500001	54000000	1.388	0.96
15:54000001-54500000	15	54000001	54500000	1.456	1.098
15:55000001-55500000	15	55000001	55500000	1.548	1.072
15:55500001-56000000	15	55500001	56000000	1.411	0.978
15:56000001-56500000	15	56000001	56500000	1.593	1.075
15:56500001-57000000	15	56500001	57000000	1.491	1.013
15:57000001-57500000	15	57000001	57500000	1.458	1.088
15:57500001-58000000	15	57500001	58000000	1.543	1.027
15:58500001-59000000	15	58500001	59000000	1.2	0.958
15:59000001-59500000	15	59000001	59500000	1.39	0.961
15:59500001-60000000	15	59500001	60000000	1.442	1.001
15:60000001-60500000	15	60000001	60500000	1.477	1.029
15:60500001-61000000	15	60500001	61000000	1.476	1.089
15:61000001-61500000	15	61000001	61500000	1.501	1.026
15:61500001-62000000	15	61500001	62000000	1.401	1.054
15:62000001-62500000	15	62000001	62500000	1.358	1.125
15:62500001-63000000	15	62500001	63000000	1.498	1.073
15:63000001-63500000	15	63000001	63500000	1.54	0.966
15:63500001-64000000	15	63500001	64000000	1.4	1.013
15:64000001-64500000	15	64000001	64500000	1.442	1.064
15:64500001-65000000	15	64500001	65000000	1.553	1.058
15:65000001-65500000	15	65000001	65500000	1.435	1.198
15:65500001-66000000	15	65500001	66000000	1.414	1.053
15:66000001-66500000	15	66000001	66500000	1.481	1.134
15:66500001-67000000	15	66500001	67000000	1.497	1.029
15:67500001-68000000	15	67500001	68000000	1.387	1.083
15:68000001-68500000	15	68000001	68500000	1.411	0.972
15:68500001-69000000	15	68500001	69000000	1.437	0.999
15:69000001-69500000	15	69000001	69500000	1.287	1.023
15:69500001-70000000	15	69500001	70000000	1.436	1.067
15:70000001-70500000	15	70000001	70500000	1.338	1.027
15:70500001-71000000	15	70500001	71000000	1.439	1.105
15:71000001-71500000	15	71000001	71500000	1.374	1.092
15:71500001-72000000	15	71500001	72000000	1.364	1.107
15:72000001-72500000	15	72000001	72500000	1.467	1.007
15:72500001-73000000	15	72500001	73000000	1.451	1.142
15:73000001-73500000	15	73000001	73500000	1.605	1.109
15:73500001-74000000	15	73500001	74000000	1.405	0.982
15:74000001-74500000	15	74000001	74500000	1.568	1.249
15:74500001-75000000	15	74500001	75000000	1.542	1.054
15:75500001-76000000	15	75500001	76000000	1.723	1.018
15:76000001-76500000	15	76000001	76500000	1.39	1.116
15:76500001-77000000	15	76500001	77000000	1.408	1.112
15:77000001-77500000	15	77000001	77500000	1.584	1.047
15:77500001-78000000	15	77500001	78000000	1.64	1.269
15:78000001-78500000	15	78000001	78500000	1.281	1.036
15:78500001-79000000	15	78500001	79000000	1.447	1.134
15:79000001-79500000	15	79000001	79500000	1.606	1.029
15:79500001-80000000	15	79500001	80000000	1.477	1.006
15:80000001-80500000	15	80000001	80500000	1.39	0.984
15:80500001-81000000	15	80500001	81000000	1.42	1.029
15:81000001-81500000	15	81000001	81500000	1.453	1.063
15:81500001-82000000	15	81500001	82000000	1.614	1.231
15:82500001-83000000	15	82500001	83000000	1.465	1.084
15:83000001-83500000	15	83000001	83500000	1.556	1.107
15:83500001-84000000	15	83500001	84000000	1.539	1.165
15:84500001-85000000	15	84500001	85000000	1.442	1.05
15:85500001-86000000	15	85500001	86000000	1.509	1.012
15:86000001-86500000	15	86000001	86500000	1.51	1.118
15:86500001-87000000	15	86500001	87000000	1.558	1.11
15:87000001-87500000	15	87000001	87500000	1.521	1.04
15:87500001-88000000	15	87500001	88000000	1.535	1.053
15:88000001-88500000	15	88000001	88500000	1.662	1.138
15:88500001-89000000	15	88500001	89000000	1.693	1.149
15:89000001-89500000	15	89000001	89500000	1.428	1.041
15:89500001-90000000	15	89500001	90000000	1.463	1.012
15:90000001-90500000	15	90000001	90500000	1.397	0.951
15:90500001-91000000	15	90500001	91000000	1.534	0.976
15:91000001-91500000	15	91000001	91500000	1.399	1.095
15:92000001-92500000	15	92000001	92500000	1.665	1.189
15:92500001-93000000	15	92500001	93000000	1.281	0.925
15:93000001-93500000	15	93000001	93500000	1.674	1.115
15:93500001-94000000	15	93500001	94000000	1.417	1.16
15:94000001-94500000	15	94000001	94500000	1.344	1.008
15:94500001-95000000	15	94500001	95000000	1.551	1.118
15:95000001-95500000	15	95000001	95500000	1.664	0.98
15:95500001-96000000	15	95500001	96000000	1.473	1.031
15:96000001-96500000	15	96000001	96500000	1.357	1.07
15:96500001-97000000	15	96500001	97000000	1.551	1.077
15:97000001-97500000	15	97000001	97500000	1.485	1.113
15:97500001-98000000	15	97500001	98000000	1.436	0.979
15:98000001-98500000	15	98000001	98500000	1.487	1.018
15:98500001-99000000	15	98500001	99000000	1.374	1.046
15:99000001-99500000	15	99000001	99500000	1.598	1.007
15:99500001-100000000	15	99500001	100000000	1.259	0.997
15:100000001-100500000	15	100000001	100500000	1.577	1.085
15:100500001-101000000	15	100500001	101000000	1.472	1.104
15:101000001-101500000	15	101000001	101500000	1.517	1.017
16:1-500000	16	1	500000	1.128	1.013
16:500001-1000000	16	500001	1000000	1.026	0.957
16:1000001-1500000	16	1000001	1500000	1.109	1.046
16:1500001-2000000	16	1500001	2000000	0.985	0.931
16:2000001-2500000	16	2000001	2500000	1.276	1.145
16:3500001-4000000	16	3500001	4000000	0.981	0.886
16:4000001-4500000	16	4000001	4500000	1.1	0.9
16:4500001-5000000	16	4500001	5000000	1.041	0.948
16:5500001-6000000	16	5500001	6000000	1.03	0.949
16:6000001-6500000	16	6000001	6500000	0.997	1.001
16:6500001-7000000	16	6500001	7000000	0.974	0.968
16:7000001-7500000	16	7000001	7500000	1.01	0.922
16:7500001-8000000	16	7500001	8000000	0.98	1.009
16:8000001-8500000	16	8000001	8500000	1.073	1.063
16:8500001-9000000	16	8500001	9000000	1.073	1.04
16:9000001-9500000	16	9000001	9500000	1.02	0.989
16:9500001-10000000	16	9500001	10000000	1.172	1.02
16:10000001-10500000	16	10000001	10500000	1.014	1.058
16:11000001-11500000	16	11000001	11500000	1.038	0.944
16:11500001-12000000	16	11500001	12000000	1.063	0.956
16:12000001-12500000	16	12000001	12500000	1.027	1.068
16:12500001-13000000	16	12500001	13000000	1.005	0.946
16:13000001-13500000	16	13000001	13500000	1.163	1.082
16:13500001-14000000	16	13500001	14000000	0.963	1.019
16:14000001-14500000	16	14000001	14500000	1.02	0.935
16:15500001-16000000	16	15500001	16000000	1.045	1.023
16:17000001-17500000	16	17000001	17500000	1.117	1.013
16:17500001-18000000	16	17500001	18000000	1.053	1.008
16:19000001-19500000	16	19000001	19500000	0.954	1.003
16:19500001-20000000	16	19500001	20000000	1.045	0.986
16:20000001-20500000	16	20000001	20500000	1.03	1.073
16:22000001-22500000	16	22000001	22500000	1.119	1.039
16:23000001-23500000	16	23000001	23500000	1.088	0.998
16:23500001-24000000	16	23500001	24000000	1.114	1.025
16:24000001-24500000	16	24000001	24500000	1.177	0.925
16:24500001-25000000	16	24500001	25000000	0.967	0.875
16:25000001-25500000	16	25000001	25500000	1.082	1.033
16:25500001-26000000	16	25500001	26000000	1.051	1.055
16:26000001-26500000	16	26000001	26500000	1.013	1.115
16:26500001-27000000	16	26500001	27000000	1.073	1.025
16:27000001-27500000	16	27000001	27500000	1.126	1.043
16:27500001-28000000	16	27500001	28000000	1.106	1.059
16:30500001-31000000	16	30500001	31000000	0.974	0.921
16:31000001-31500000	16	31000001	31500000	1.07	0.982
16:46500001-47000000	16	46500001	47000000	0.964	0.965
16:47000001-47500000	16	47000001	47500000	0.988	1.048
16:47500001-48000000	16	47500001	48000000	1.066	1.055
16:48000001-48500000	16	48000001	48500000	0.951	0.971
16:48500001-49000000	16	48500001	49000000	1.113	1.003
16:49000001-49500000	16	49000001	49500000	1.12	1.02
16:49500001-50000000	16	49500001	50000000	1.006	0.976
16:50000001-50500000	16	50000001	50500000	0.956	0.912
16:50500001-51000000	16	50500001	51000000	0.975	0.963
16:51000001-51500000	16	51000001	51500000	1.13	0.997
16:51500001-52000000	16	51500001	52000000	1.01	0.994
16:52000001-52500000	16	52000001	52500000	1.086	1.024
16:52500001-53000000	16	52500001	53000000	0.904	1.071
16:53000001-53500000	16	53000001	53500000	0.955	0.943
16:53500001-54000000	16	53500001	54000000	0.943	1.01
16:54000001-54500000	16	54000001	54500000	0.992	1.051
16:54500001-55000000	16	54500001	55000000	1.028	1.062
16:55000001-55500000	16	55000001	55500000	1.079	1.01
16:55500001-56000000	16	55500001	56000000	0.907	0.952
16:56000001-56500000	16	56000001	56500000	1.014	0.964
16:56500001-57000000	16	56500001	57000000	0.896	1.019
16:57000001-57500000	16	57000001	57500000	0.941	1.001
16:57500001-58000000	16	57500001	58000000	0.977	0.97
16:58000001-58500000	16	58000001	58500000	1.05	1.052
16:58500001-59000000	16	58500001	59000000	1.141	1.013
16:59000001-59500000	16	59000001	59500000	0.942	0.993
16:59500001-60000000	16	59500001	60000000	1.031	0.992
16:60500001-61000000	16	60500001	61000000	0.947	1.03
16:61000001-61500000	16	61000001	61500000	0.984	1.015
16:61500001-62000000	16	61500001	62000000	0.952	1.037
16:62000001-62500000	16	62000001	62500000	1.063	1
16:62500001-63000000	16	62500001	63000000	1.155	0.952
16:63000001-63500000	16	63000001	63500000	1.098	1.011
16:63500001-64000000	16	63500001	64000000	1.121	0.98
16:64000001-64500000	16	64000001	64500000	1.099	0.967
16:64500001-65000000	16	64500001	65000000	1.009	1.07
16:65000001-65500000	16	65000001	65500000	1.113	0.967
16:66000001-66500000	16	66000001	66500000	1.059	0.978
16:66500001-67000000	16	66500001	67000000	0.993	1.059
16:67000001-67500000	16	67000001	67500000	0.99	0.909
16:68000001-68500000	16	68000001	68500000	1.053	0.981
16:68500001-69000000	16	68500001	69000000	0.977	1
16:69500001-70000000	16	69500001	70000000	0.966	1.035
16:71500001-72000000	16	71500001	72000000	1.05	0.987
16:72000001-72500000	16	72000001	72500000	1.087	1.048
16:72500001-73000000	16	72500001	73000000	1.059	1.062
16:73500001-74000000	16	73500001	74000000	0.957	1.036
16:74000001-74500000	16	74000001	74500000	1.184	1.131
16:74500001-75000000	16	74500001	75000000	0.999	1.02
16:75000001-75500000	16	75000001	75500000	0.986	0.929
