feature	chromosome	start	end	SLX-17921.D711tp_D506tp.H5J55BBXY.s_8.r_1	SLX-16150.D706tp_D503tp.HC22VBBXY.s_3.r_1
8:81000001-81500000	8	81000001	81500000	0.995	1.006
8:81500001-82000000	8	81500001	82000000	0.995	1.006
8:82000001-82500000	8	82000001	82500000	0.995	1.006
8:82500001-83000000	8	82500001	83000000	0.995	1.006
8:83000001-83500000	8	83000001	83500000	0.995	1.006
8:83500001-84000000	8	83500001	84000000	0.995	1.006
8:84000001-84500000	8	84000001	84500000	0.995	1.006
8:84500001-85000000	8	84500001	85000000	0.995	1.006
8:85000001-85500000	8	85000001	85500000	0.995	1.006
8:86000001-86500000	8	86000001	86500000	0.995	1.006
8:86500001-87000000	8	86500001	87000000	0.995	1.006
8:87000001-87500000	8	87000001	87500000	0.995	1.006
8:87500001-88000000	8	87500001	88000000	0.995	1.006
8:88000001-88500000	8	88000001	88500000	0.995	1.006
8:88500001-89000000	8	88500001	89000000	0.995	1.006
8:89000001-89500000	8	89000001	89500000	0.995	1.006
8:89500001-90000000	8	89500001	90000000	0.995	1.006
8:90000001-90500000	8	90000001	90500000	0.995	1.006
8:90500001-91000000	8	90500001	91000000	0.995	1.006
8:91000001-91500000	8	91000001	91500000	0.995	1.006
8:91500001-92000000	8	91500001	92000000	0.995	1.006
8:92000001-92500000	8	92000001	92500000	0.995	1.006
8:92500001-93000000	8	92500001	93000000	0.995	1.006
8:93000001-93500000	8	93000001	93500000	0.995	1.006
8:93500001-94000000	8	93500001	94000000	0.995	1.006
8:94000001-94500000	8	94000001	94500000	0.995	1.006
8:94500001-95000000	8	94500001	95000000	0.995	1.006
8:95000001-95500000	8	95000001	95500000	0.995	1.006
8:95500001-96000000	8	95500001	96000000	0.995	1.006
8:96000001-96500000	8	96000001	96500000	0.995	1.006
8:96500001-97000000	8	96500001	97000000	0.995	1.006
8:97000001-97500000	8	97000001	97500000	0.995	1.006
8:98000001-98500000	8	98000001	98500000	0.995	1.006
8:98500001-99000000	8	98500001	99000000	0.995	1.006
8:99500001-100000000	8	99500001	100000000	0.995	1.006
8:100000001-100500000	8	100000001	100500000	0.995	1.006
8:100500001-101000000	8	100500001	101000000	0.995	1.006
8:101000001-101500000	8	101000001	101500000	0.995	1.006
8:101500001-102000000	8	101500001	102000000	0.995	1.006
8:102000001-102500000	8	102000001	102500000	0.995	1.006
8:103500001-104000000	8	103500001	104000000	0.995	1.006
8:104000001-104500000	8	104000001	104500000	0.995	1.006
8:104500001-105000000	8	104500001	105000000	0.995	1.006
8:105000001-105500000	8	105000001	105500000	0.995	1.006
8:105500001-106000000	8	105500001	106000000	0.995	1.006
8:106000001-106500000	8	106000001	106500000	0.995	1.006
8:106500001-107000000	8	106500001	107000000	0.995	1.006
8:107000001-107500000	8	107000001	107500000	0.995	1.006
8:107500001-108000000	8	107500001	108000000	0.995	1.006
8:108000001-108500000	8	108000001	108500000	0.995	1.006
8:109000001-109500000	8	109000001	109500000	0.995	1.006
8:109500001-110000000	8	109500001	110000000	0.995	1.006
8:110000001-110500000	8	110000001	110500000	0.995	1.006
8:111500001-112000000	8	111500001	112000000	0.995	1.006
8:112000001-112500000	8	112000001	112500000	0.995	1.006
8:112500001-113000000	8	112500001	113000000	0.995	1.006
8:113000001-113500000	8	113000001	113500000	0.995	1.006
8:113500001-114000000	8	113500001	114000000	0.995	1.006
8:114000001-114500000	8	114000001	114500000	0.995	1.006
8:114500001-115000000	8	114500001	115000000	0.995	1.006
8:115000001-115500000	8	115000001	115500000	0.995	1.006
8:115500001-116000000	8	115500001	116000000	0.995	1.006
8:116000001-116500000	8	116000001	116500000	0.995	1.006
8:116500001-117000000	8	116500001	117000000	0.995	1.006
8:117000001-117500000	8	117000001	117500000	0.995	1.006
8:117500001-118000000	8	117500001	118000000	0.995	1.006
8:118000001-118500000	8	118000001	118500000	0.995	1.006
8:118500001-119000000	8	118500001	119000000	0.995	1.006
8:119000001-119500000	8	119000001	119500000	0.995	1.006
8:119500001-120000000	8	119500001	120000000	0.995	1.006
8:120500001-121000000	8	120500001	121000000	0.995	1.006
8:121000001-121500000	8	121000001	121500000	0.995	1.006
8:121500001-122000000	8	121500001	122000000	0.995	1.006
8:122000001-122500000	8	122000001	122500000	0.995	1.006
8:122500001-123000000	8	122500001	123000000	0.995	1.006
8:123000001-123500000	8	123000001	123500000	0.995	1.006
8:123500001-124000000	8	123500001	124000000	0.995	1.006
8:124000001-124500000	8	124000001	124500000	0.995	1.006
8:124500001-125000000	8	124500001	125000000	0.995	1.006
8:125000001-125500000	8	125000001	125500000	0.995	1.006
8:125500001-126000000	8	125500001	126000000	0.995	1.006
8:126000001-126500000	8	126000001	126500000	0.995	1.006
8:126500001-127000000	8	126500001	127000000	0.995	1.006
8:128000001-128500000	8	128000001	128500000	0.995	1.006
8:128500001-129000000	8	128500001	129000000	0.995	1.006
8:129000001-129500000	8	129000001	129500000	0.995	1.006
8:129500001-130000000	8	129500001	130000000	0.995	1.006
8:130000001-130500000	8	130000001	130500000	0.995	1.006
8:130500001-131000000	8	130500001	131000000	0.995	1.006
8:131000001-131500000	8	131000001	131500000	0.995	1.006
8:131500001-132000000	8	131500001	132000000	0.995	1.006
8:132000001-132500000	8	132000001	132500000	0.995	1.006
8:132500001-133000000	8	132500001	133000000	0.995	1.006
8:133000001-133500000	8	133000001	133500000	0.995	1.006
8:134000001-134500000	8	134000001	134500000	0.995	1.006
8:134500001-135000000	8	134500001	135000000	0.995	1.006
8:135000001-135500000	8	135000001	135500000	0.995	1.006
8:135500001-136000000	8	135500001	136000000	0.995	1.006
8:136000001-136500000	8	136000001	136500000	0.995	1.006
8:136500001-137000000	8	136500001	137000000	0.995	1.006
8:137000001-137500000	8	137000001	137500000	0.995	1.006
8:137500001-138000000	8	137500001	138000000	0.995	1.006
8:138000001-138500000	8	138000001	138500000	0.995	1.006
8:138500001-139000000	8	138500001	139000000	0.995	1.006
8:139000001-139500000	8	139000001	139500000	0.995	1.006
8:139500001-140000000	8	139500001	140000000	0.995	1.006
8:140000001-140500000	8	140000001	140500000	0.995	1.006
8:140500001-141000000	8	140500001	141000000	0.995	1.006
8:141000001-141500000	8	141000001	141500000	0.995	1.006
8:141500001-142000000	8	141500001	142000000	0.995	1.006
8:142000001-142500000	8	142000001	142500000	0.995	1.006
8:142500001-143000000	8	142500001	143000000	0.995	1.006
8:143000001-143500000	8	143000001	143500000	0.995	1.006
8:143500001-144000000	8	143500001	144000000	0.995	1.006
8:144000001-144500000	8	144000001	144500000	0.995	1.006
8:144500001-145000000	8	144500001	145000000	0.995	1.006
9:500001-1000000	9	500001	1000000	1	0.729
9:1000001-1500000	9	1000001	1500000	1	0.729
9:1500001-2000000	9	1500001	2000000	1	0.729
9:2000001-2500000	9	2000001	2500000	1	0.729
9:2500001-3000000	9	2500001	3000000	1	0.729
9:3000001-3500000	9	3000001	3500000	1	0.729
9:3500001-4000000	9	3500001	4000000	1	0.729
9:4000001-4500000	9	4000001	4500000	1	0.729
9:4500001-5000000	9	4500001	5000000	1	0.729
9:5500001-6000000	9	5500001	6000000	1	0.729
9:6000001-6500000	9	6000001	6500000	1	0.729
9:6500001-7000000	9	6500001	7000000	1	0.729
9:7000001-7500000	9	7000001	7500000	1	0.729
9:7500001-8000000	9	7500001	8000000	1	0.729
9:8000001-8500000	9	8000001	8500000	1	0.729
9:8500001-9000000	9	8500001	9000000	1	0.729
9:9000001-9500000	9	9000001	9500000	1	0.729
9:10000001-10500000	9	10000001	10500000	1	0.729
9:10500001-11000000	9	10500001	11000000	1	0.729
9:11000001-11500000	9	11000001	11500000	1	0.729
9:11500001-12000000	9	11500001	12000000	1	0.729
9:12000001-12500000	9	12000001	12500000	1	0.729
9:12500001-13000000	9	12500001	13000000	1	0.729
9:13000001-13500000	9	13000001	13500000	1	0.729
9:13500001-14000000	9	13500001	14000000	1	0.729
9:14000001-14500000	9	14000001	14500000	1	0.729
9:14500001-15000000	9	14500001	15000000	1	0.729
9:15000001-15500000	9	15000001	15500000	1	0.729
9:16000001-16500000	9	16000001	16500000	1	0.729
9:16500001-17000000	9	16500001	17000000	1	0.729
9:17000001-17500000	9	17000001	17500000	1	0.729
9:17500001-18000000	9	17500001	18000000	1	0.729
9:18500001-19000000	9	18500001	19000000	1	0.729
9:19000001-19500000	9	19000001	19500000	1	0.729
9:19500001-20000000	9	19500001	20000000	1	0.729
9:20000001-20500000	9	20000001	20500000	1	0.729
9:20500001-21000000	9	20500001	21000000	1	0.729
9:21000001-21500000	9	21000001	21500000	1	0.729
9:21500001-22000000	9	21500001	22000000	1	0.729
9:22000001-22500000	9	22000001	22500000	1	0.729
9:22500001-23000000	9	22500001	23000000	1	0.729
9:23000001-23500000	9	23000001	23500000	1	0.729
9:23500001-24000000	9	23500001	24000000	1	0.729
9:24000001-24500000	9	24000001	24500000	1	0.729
9:24500001-25000000	9	24500001	25000000	1	0.729
9:25000001-25500000	9	25000001	25500000	1	0.729
9:25500001-26000000	9	25500001	26000000	1	0.729
9:26000001-26500000	9	26000001	26500000	1	0.729
9:26500001-27000000	9	26500001	27000000	1	0.729
9:27000001-27500000	9	27000001	27500000	1	0.729
9:27500001-28000000	9	27500001	28000000	1	0.729
9:28000001-28500000	9	28000001	28500000	1	0.729
9:28500001-29000000	9	28500001	29000000	1	0.729
9:29000001-29500000	9	29000001	29500000	1	0.729
9:29500001-30000000	9	29500001	30000000	1	0.729
9:30000001-30500000	9	30000001	30500000	1	0.729
9:30500001-31000000	9	30500001	31000000	1	0.729
9:31500001-32000000	9	31500001	32000000	1	0.729
9:32000001-32500000	9	32000001	32500000	1	0.729
9:32500001-33000000	9	32500001	33000000	1	0.729
9:33000001-33500000	9	33000001	33500000	1	0.729
9:34000001-34500000	9	34000001	34500000	1	0.729
9:35000001-35500000	9	35000001	35500000	1	0.729
9:35500001-36000000	9	35500001	36000000	1	0.729
9:36500001-37000000	9	36500001	37000000	1	0.729
9:37000001-37500000	9	37000001	37500000	1	0.729
9:37500001-38000000	9	37500001	38000000	1	0.729
9:38000001-38500000	9	38000001	38500000	1	0.729
9:68500001-69000000	9	68500001	69000000	1	1.004
9:69000001-69500000	9	69000001	69500000	1	1.004
9:69500001-70000000	9	69500001	70000000	1	1.004
9:70000001-70500000	9	70000001	70500000	1	1.004
9:70500001-71000000	9	70500001	71000000	1	1.004
9:71000001-71500000	9	71000001	71500000	1	1.004
9:71500001-72000000	9	71500001	72000000	1	1.004
9:72000001-72500000	9	72000001	72500000	1	1.004
9:73000001-73500000	9	73000001	73500000	1	1.004
9:73500001-74000000	9	73500001	74000000	1	1.004
9:74000001-74500000	9	74000001	74500000	1	1.004
9:74500001-75000000	9	74500001	75000000	1	1.004
9:75000001-75500000	9	75000001	75500000	1	1.004
9:75500001-76000000	9	75500001	76000000	1	1.004
9:76000001-76500000	9	76000001	76500000	1	1.004
9:76500001-77000000	9	76500001	77000000	1	1.004
9:77000001-77500000	9	77000001	77500000	1	1.004
9:77500001-78000000	9	77500001	78000000	1	1.004
9:78000001-78500000	9	78000001	78500000	1	1.004
9:79000001-79500000	9	79000001	79500000	1	1.004
9:80000001-80500000	9	80000001	80500000	1	1.004
9:81000001-81500000	9	81000001	81500000	1	1.004
9:82500001-83000000	9	82500001	83000000	1	1.004
9:83000001-83500000	9	83000001	83500000	1	1.004
9:83500001-84000000	9	83500001	84000000	1	1.004
9:84000001-84500000	9	84000001	84500000	1	1.004
9:84500001-85000000	9	84500001	85000000	1	1.004
9:85000001-85500000	9	85000001	85500000	1	1.004
9:85500001-86000000	9	85500001	86000000	1	1.004
9:86000001-86500000	9	86000001	86500000	1	1.004
9:86500001-87000000	9	86500001	87000000	1	1.004
9:87000001-87500000	9	87000001	87500000	1	1.004
9:87500001-88000000	9	87500001	88000000	1	1.004
9:88000001-88500000	9	88000001	88500000	1	1.004
9:88500001-89000000	9	88500001	89000000	1	1.004
9:89000001-89500000	9	89000001	89500000	1	1.004
9:89500001-90000000	9	89500001	90000000	1	1.004
9:90000001-90500000	9	90000001	90500000	1	1.004
9:90500001-91000000	9	90500001	91000000	1	1.004
9:91000001-91500000	9	91000001	91500000	1	1.004
9:91500001-92000000	9	91500001	92000000	1	1.004
9:93000001-93500000	9	93000001	93500000	1	1.004
9:93500001-94000000	9	93500001	94000000	1	1.004
9:94500001-95000000	9	94500001	95000000	1	1.004
9:95000001-95500000	9	95000001	95500000	1	1.004
9:96000001-96500000	9	96000001	96500000	1	1.004
9:97500001-98000000	9	97500001	98000000	1	1.004
9:98000001-98500000	9	98000001	98500000	1	1.004
9:98500001-99000000	9	98500001	99000000	1	1.004
9:99000001-99500000	9	99000001	99500000	1	1.004
9:99500001-100000000	9	99500001	100000000	1	1.004
9:100000001-100500000	9	100000001	100500000	1	1.004
9:100500001-101000000	9	100500001	101000000	1	1.004
9:101000001-101500000	9	101000001	101500000	1	1.004
9:101500001-102000000	9	101500001	102000000	1	1.004
9:102000001-102500000	9	102000001	102500000	1	1.004
9:102500001-103000000	9	102500001	103000000	1	1.004
9:103000001-103500000	9	103000001	103500000	1	1.004
9:103500001-104000000	9	103500001	104000000	1	1.004
9:104000001-104500000	9	104000001	104500000	1	1.004
9:104500001-105000000	9	104500001	105000000	1	1.004
9:105000001-105500000	9	105000001	105500000	1	1.004
9:105500001-106000000	9	105500001	106000000	1	1.004
9:106000001-106500000	9	106000001	106500000	1	1.004
9:106500001-107000000	9	106500001	107000000	1	1.004
9:107000001-107500000	9	107000001	107500000	1	1.004
9:107500001-108000000	9	107500001	108000000	1	1.004
9:108000001-108500000	9	108000001	108500000	1	1.004
9:108500001-109000000	9	108500001	109000000	1	1.004
9:109000001-109500000	9	109000001	109500000	1	1.004
9:109500001-110000000	9	109500001	110000000	1	1.004
9:110000001-110500000	9	110000001	110500000	1	1.004
9:110500001-111000000	9	110500001	111000000	1	1.004
9:111000001-111500000	9	111000001	111500000	1	1.004
9:111500001-112000000	9	111500001	112000000	1	1.004
9:112000001-112500000	9	112000001	112500000	1	1.004
9:112500001-113000000	9	112500001	113000000	1	1.004
9:113000001-113500000	9	113000001	113500000	1	1.004
9:113500001-114000000	9	113500001	114000000	1	1.004
9:114000001-114500000	9	114000001	114500000	1	1.004
9:114500001-115000000	9	114500001	115000000	1	1.004
9:115000001-115500000	9	115000001	115500000	1	1.004
9:115500001-116000000	9	115500001	116000000	1	1.004
9:116000001-116500000	9	116000001	116500000	1	1.004
9:116500001-117000000	9	116500001	117000000	1	1.004
9:117500001-118000000	9	117500001	118000000	1	1.004
9:118000001-118500000	9	118000001	118500000	1	1.004
9:118500001-119000000	9	118500001	119000000	1	1.004
9:119000001-119500000	9	119000001	119500000	1	1.004
9:119500001-120000000	9	119500001	120000000	1	1.004
9:120000001-120500000	9	120000001	120500000	1	1.004
9:120500001-121000000	9	120500001	121000000	1	1.004
9:121000001-121500000	9	121000001	121500000	1	1.004
9:121500001-122000000	9	121500001	122000000	1	1.004
9:122000001-122500000	9	122000001	122500000	1	1.004
9:123000001-123500000	9	123000001	123500000	1	1.004
9:123500001-124000000	9	123500001	124000000	1	1.004
9:124000001-124500000	9	124000001	124500000	1	1.004
9:124500001-125000000	9	124500001	125000000	1	1.004
9:125000001-125500000	9	125000001	125500000	1	1.004
9:125500001-126000000	9	125500001	126000000	1	1.004
9:126000001-126500000	9	126000001	126500000	1	1.004
9:126500001-127000000	9	126500001	127000000	1	1.004
9:127000001-127500000	9	127000001	127500000	1	1.004
9:127500001-128000000	9	127500001	128000000	1	1.004
9:128000001-128500000	9	128000001	128500000	1	1.004
9:128500001-129000000	9	128500001	129000000	1	1.004
9:129000001-129500000	9	129000001	129500000	1	1.004
9:130000001-130500000	9	130000001	130500000	1	1.004
9:130500001-131000000	9	130500001	131000000	1	1.004
9:131000001-131500000	9	131000001	131500000	1	1.004
9:131500001-132000000	9	131500001	132000000	1	1.004
9:132000001-132500000	9	132000001	132500000	1	1.004
9:132500001-133000000	9	132500001	133000000	1	1.004
9:133000001-133500000	9	133000001	133500000	1	1.004
9:133500001-134000000	9	133500001	134000000	1	1.004
9:134500001-135000000	9	134500001	135000000	1	1.004
9:135000001-135500000	9	135000001	135500000	1	1.004
9:135500001-136000000	9	135500001	136000000	1	1.004
9:136000001-136500000	9	136000001	136500000	1	1.004
9:136500001-137000000	9	136500001	137000000	1	1.004
9:137000001-137500000	9	137000001	137500000	1	1.004
9:137500001-138000000	9	137500001	138000000	1	1.004
10:1-500000	10	1	500000	0.998	1.001
10:500001-1000000	10	500001	1000000	0.998	1.001
10:1000001-1500000	10	1000001	1500000	0.998	1.001
10:1500001-2000000	10	1500001	2000000	0.998	1.001
10:2500001-3000000	10	2500001	3000000	0.998	1.001
10:3000001-3500000	10	3000001	3500000	0.998	1.001
10:3500001-4000000	10	3500001	4000000	0.998	1.001
10:4000001-4500000	10	4000001	4500000	0.998	1.001
10:4500001-5000000	10	4500001	5000000	0.998	1.001
10:5000001-5500000	10	5000001	5500000	0.998	1.001
10:5500001-6000000	10	5500001	6000000	0.998	1.001
10:6000001-6500000	10	6000001	6500000	0.998	1.001
10:6500001-7000000	10	6500001	7000000	0.998	1.001
10:7000001-7500000	10	7000001	7500000	0.998	1.001
10:7500001-8000000	10	7500001	8000000	0.998	1.001
10:8000001-8500000	10	8000001	8500000	0.998	1.001
10:8500001-9000000	10	8500001	9000000	0.998	1.001
10:9000001-9500000	10	9000001	9500000	0.998	1.001
10:9500001-10000000	10	9500001	10000000	0.998	1.001
10:10000001-10500000	10	10000001	10500000	0.998	1.001
10:10500001-11000000	10	10500001	11000000	0.998	1.001
10:11000001-11500000	10	11000001	11500000	0.998	1.001
10:11500001-12000000	10	11500001	12000000	0.998	1.001
10:12000001-12500000	10	12000001	12500000	0.998	1.001
10:12500001-13000000	10	12500001	13000000	0.998	1.001
10:13000001-13500000	10	13000001	13500000	0.998	1.001
10:13500001-14000000	10	13500001	14000000	0.998	1.001
10:14000001-14500000	10	14000001	14500000	0.998	1.001
10:14500001-15000000	10	14500001	15000000	0.998	1.001
10:15000001-15500000	10	15000001	15500000	0.998	1.001
10:15500001-16000000	10	15500001	16000000	0.998	1.001
10:16000001-16500000	10	16000001	16500000	0.998	1.001
10:16500001-17000000	10	16500001	17000000	0.998	1.001
10:17000001-17500000	10	17000001	17500000	0.998	1.001
10:17500001-18000000	10	17500001	18000000	0.998	1.001
10:18000001-18500000	10	18000001	18500000	0.998	1.001
10:18500001-19000000	10	18500001	19000000	0.998	1.001
10:19000001-19500000	10	19000001	19500000	0.998	1.001
10:20000001-20500000	10	20000001	20500000	0.998	1.001
10:20500001-21000000	10	20500001	21000000	0.998	1.001
10:21000001-21500000	10	21000001	21500000	0.998	1.001
10:21500001-22000000	10	21500001	22000000	0.998	1.001
10:22000001-22500000	10	22000001	22500000	0.998	1.001
10:22500001-23000000	10	22500001	23000000	0.998	1.001
10:23000001-23500000	10	23000001	23500000	0.998	1.001
10:23500001-24000000	10	23500001	24000000	0.998	1.001
10:24000001-24500000	10	24000001	24500000	0.998	1.001
10:24500001-25000000	10	24500001	25000000	0.998	1.001
10:25000001-25500000	10	25000001	25500000	0.998	1.001
10:26000001-26500000	10	26000001	26500000	0.998	1.001
10:27000001-27500000	10	27000001	27500000	0.998	1.001
10:27500001-28000000	10	27500001	28000000	0.998	1.001
10:28000001-28500000	10	28000001	28500000	0.998	1.001
10:28500001-29000000	10	28500001	29000000	0.998	1.001
10:29000001-29500000	10	29000001	29500000	0.998	1.001
10:29500001-30000000	10	29500001	30000000	0.998	1.001
10:30000001-30500000	10	30000001	30500000	0.998	1.001
10:31000001-31500000	10	31000001	31500000	0.998	1.001
10:31500001-32000000	10	31500001	32000000	0.998	1.001
10:32000001-32500000	10	32000001	32500000	0.998	1.001
10:32500001-33000000	10	32500001	33000000	0.998	1.001
10:33000001-33500000	10	33000001	33500000	0.998	1.001
10:33500001-34000000	10	33500001	34000000	0.998	1.001
10:34000001-34500000	10	34000001	34500000	0.998	1.001
10:34500001-35000000	10	34500001	35000000	0.998	1.001
10:35000001-35500000	10	35000001	35500000	0.998	1.001
10:35500001-36000000	10	35500001	36000000	0.998	1.001
10:36500001-37000000	10	36500001	37000000	0.998	1.001
10:43000001-43500000	10	43000001	43500000	0.998	1.001
10:43500001-44000000	10	43500001	44000000	0.998	1.001
10:44000001-44500000	10	44000001	44500000	0.998	1.001
10:44500001-45000000	10	44500001	45000000	0.998	1.001
10:45000001-45500000	10	45000001	45500000	0.998	1.001
10:47000001-47500000	10	47000001	47500000	0.998	1.001
10:48500001-49000000	10	48500001	49000000	0.998	1.001
10:49000001-49500000	10	49000001	49500000	0.998	1.001
10:50500001-51000000	10	50500001	51000000	0.998	1.001
10:51000001-51500000	10	51000001	51500000	0.998	1.001
10:51500001-52000000	10	51500001	52000000	0.998	1.001
10:52000001-52500000	10	52000001	52500000	0.998	1.001
10:52500001-53000000	10	52500001	53000000	0.998	1.001
10:53000001-53500000	10	53000001	53500000	0.998	1.001
10:53500001-54000000	10	53500001	54000000	0.998	1.001
10:54000001-54500000	10	54000001	54500000	0.998	1.001
10:54500001-55000000	10	54500001	55000000	0.998	1.001
10:55000001-55500000	10	55000001	55500000	0.998	1.001
10:56000001-56500000	10	56000001	56500000	0.998	1.001
10:56500001-57000000	10	56500001	57000000	0.998	1.001
10:57000001-57500000	10	57000001	57500000	0.998	1.001
10:58000001-58500000	10	58000001	58500000	0.998	1.001
10:58500001-59000000	10	58500001	59000000	0.998	1.001
10:59500001-60000000	10	59500001	60000000	0.998	1.001
10:60000001-60500000	10	60000001	60500000	0.998	1.001
10:60500001-61000000	10	60500001	61000000	0.998	1.001
10:61000001-61500000	10	61000001	61500000	0.998	1.001
10:61500001-62000000	10	61500001	62000000	0.998	1.001
10:62000001-62500000	10	62000001	62500000	0.998	1.001
10:62500001-63000000	10	62500001	63000000	0.998	1.001
10:63000001-63500000	10	63000001	63500000	0.998	1.001
10:63500001-64000000	10	63500001	64000000	0.998	1.001
10:64000001-64500000	10	64000001	64500000	0.998	1.001
10:64500001-65000000	10	64500001	65000000	0.998	1.001
10:65000001-65500000	10	65000001	65500000	0.998	1.001
10:65500001-66000000	10	65500001	66000000	0.998	1.001
10:66000001-66500000	10	66000001	66500000	0.998	1.001
10:66500001-67000000	10	66500001	67000000	0.998	1.001
10:67000001-67500000	10	67000001	67500000	0.998	1.001
10:67500001-68000000	10	67500001	68000000	0.998	1.001
10:68000001-68500000	10	68000001	68500000	0.998	1.001
10:68500001-69000000	10	68500001	69000000	0.998	1.001
10:69000001-69500000	10	69000001	69500000	0.998	1.001
10:70000001-70500000	10	70000001	70500000	0.998	1.001
10:70500001-71000000	10	70500001	71000000	0.998	1.001
10:71000001-71500000	10	71000001	71500000	0.998	1.001
10:71500001-72000000	10	71500001	72000000	0.998	1.001
10:72000001-72500000	10	72000001	72500000	0.998	1.001
10:72500001-73000000	10	72500001	73000000	0.998	1.001
10:73000001-73500000	10	73000001	73500000	0.998	1.001
10:73500001-74000000	10	73500001	74000000	0.998	1.001
10:74000001-74500000	10	74000001	74500000	0.998	1.001
10:74500001-75000000	10	74500001	75000000	0.998	1.001
10:75000001-75500000	10	75000001	75500000	0.998	1.001
10:75500001-76000000	10	75500001	76000000	0.998	1.001
10:76000001-76500000	10	76000001	76500000	0.998	1.001
10:76500001-77000000	10	76500001	77000000	0.998	1.001
10:77500001-78000000	10	77500001	78000000	0.998	1.001
10:78000001-78500000	10	78000001	78500000	0.998	1.001
10:78500001-79000000	10	78500001	79000000	0.998	1.001
10:80000001-80500000	10	80000001	80500000	0.998	1.001
10:80500001-81000000	10	80500001	81000000	0.998	1.001
10:81000001-81500000	10	81000001	81500000	0.998	1.001
10:81500001-82000000	10	81500001	82000000	0.998	1.001
10:82000001-82500000	10	82000001	82500000	0.998	1.001
10:82500001-83000000	10	82500001	83000000	0.998	1.001
10:83000001-83500000	10	83000001	83500000	0.998	1.001
10:83500001-84000000	10	83500001	84000000	0.998	1.001
10:84000001-84500000	10	84000001	84500000	0.998	1.001
10:84500001-85000000	10	84500001	85000000	0.998	1.001
10:85000001-85500000	10	85000001	85500000	0.998	1.001
10:85500001-86000000	10	85500001	86000000	0.998	1.001
10:86000001-86500000	10	86000001	86500000	0.998	1.001
10:86500001-87000000	10	86500001	87000000	0.998	1.001
10:87500001-88000000	10	87500001	88000000	0.998	1.001
10:88500001-89000000	10	88500001	89000000	0.998	1.001
10:89000001-89500000	10	89000001	89500000	0.998	1.001
10:90000001-90500000	10	90000001	90500000	0.998	1.001
10:90500001-91000000	10	90500001	91000000	0.998	1.001
10:91000001-91500000	10	91000001	91500000	0.998	1.001
10:91500001-92000000	10	91500001	92000000	0.998	1.001
10:92000001-92500000	10	92000001	92500000	0.998	1.001
10:92500001-93000000	10	92500001	93000000	0.998	1.001
10:93000001-93500000	10	93000001	93500000	0.998	1.001
10:93500001-94000000	10	93500001	94000000	0.998	1.001
10:94000001-94500000	10	94000001	94500000	0.998	1.001
10:95000001-95500000	10	95000001	95500000	0.998	1.001
10:95500001-96000000	10	95500001	96000000	0.998	1.001
10:96000001-96500000	10	96000001	96500000	0.998	1.001
10:96500001-97000000	10	96500001	97000000	0.998	1.001
10:97000001-97500000	10	97000001	97500000	0.998	1.001
10:97500001-98000000	10	97500001	98000000	0.998	1.001
10:98000001-98500000	10	98000001	98500000	0.998	1.001
10:98500001-99000000	10	98500001	99000000	0.998	1.001
10:99000001-99500000	10	99000001	99500000	0.998	1.001
10:99500001-100000000	10	99500001	100000000	0.998	1.001
10:100500001-101000000	10	100500001	101000000	0.998	1.001
10:101000001-101500000	10	101000001	101500000	0.998	1.001
10:101500001-102000000	10	101500001	102000000	0.998	1.001
10:102000001-102500000	10	102000001	102500000	0.998	1.001
10:102500001-103000000	10	102500001	103000000	0.998	1.001
10:103000001-103500000	10	103000001	103500000	0.998	1.001
10:103500001-104000000	10	103500001	104000000	0.998	1.001
10:104000001-104500000	10	104000001	104500000	0.998	1.001
10:104500001-105000000	10	104500001	105000000	0.998	1.001
10:105000001-105500000	10	105000001	105500000	0.998	1.001
10:105500001-106000000	10	105500001	106000000	0.998	1.001
10:106000001-106500000	10	106000001	106500000	0.998	1.001
10:106500001-107000000	10	106500001	107000000	0.998	1.001
10:107000001-107500000	10	107000001	107500000	0.998	1.001
10:107500001-108000000	10	107500001	108000000	0.998	1.001
10:108000001-108500000	10	108000001	108500000	0.998	1.001
10:108500001-109000000	10	108500001	109000000	0.998	1.001
10:109000001-109500000	10	109000001	109500000	0.998	1.001
10:110000001-110500000	10	110000001	110500000	0.998	1.001
10:110500001-111000000	10	110500001	111000000	0.998	1.001
10:111000001-111500000	10	111000001	111500000	0.998	1.001
10:111500001-112000000	10	111500001	112000000	0.998	1.001
10:112000001-112500000	10	112000001	112500000	0.998	1.001
10:113000001-113500000	10	113000001	113500000	0.998	1.001
10:113500001-114000000	10	113500001	114000000	0.998	1.001
10:114000001-114500000	10	114000001	114500000	0.998	1.001
10:114500001-115000000	10	114500001	115000000	0.998	1.001
10:115500001-116000000	10	115500001	116000000	0.998	1.001
10:116000001-116500000	10	116000001	116500000	0.998	1.001
10:116500001-117000000	10	116500001	117000000	0.998	1.001
10:117000001-117500000	10	117000001	117500000	0.998	1.001
10:117500001-118000000	10	117500001	118000000	0.998	1.001
10:118000001-118500000	10	118000001	118500000	0.998	1.001
10:118500001-119000000	10	118500001	119000000	0.998	1.001
10:119000001-119500000	10	119000001	119500000	0.998	1.001
10:119500001-120000000	10	119500001	120000000	0.998	1.001
10:120000001-120500000	10	120000001	120500000	0.998	1.001
10:120500001-121000000	10	120500001	121000000	0.998	1.001
10:121000001-121500000	10	121000001	121500000	0.998	1.001
10:121500001-122000000	10	121500001	122000000	0.998	1.001
